customer_ID,Month,Year,Numeric Value,Transaction_ID
01GZ1HY1Q1CJXN89AMESGPZY6M,Nov,2011,38.21589691,01GY33CCXSHV2JN83J9EZKBHNA
01GZ1HY1Q4HG98S7GCMS8DWX3D,Nov,2000,894.7668996,01GY33CCXWS7YFBBW0MZXVAWRY
01GZ1HY1Q7F2MV1CXD6MBAMFZW,Nov,2007,825.9305356,01GY33CCXZ8YZA4TMZ344WA4QS
01GZ1HY1QAPQJ8VD4KFW938J4X,Feb,2007,885.2636754,01GY33CCY3N0DSEHRZZQM5QG3T
01GZ1HY1QDRRZ8E4GV0RKN68C4,Jun,2001,798.7788718,01GY33CCY6SF9116P4EXDYGTNE
01GZ1HY1QHPTAGG4FCPPVM261H,Jul,2001,542.3927498,01GY33CCYAAXSY2YKEACRG895C
01GZ1HY1S0Q3CJS2W3RCSMCV3V,Aug,2000,309.3645839,01GY33CCYE82YFA3RD66DMBCPD
01GZ1HY1S5NTRFTK5EBBY65030,Jun,2013,769.0062723,01GY33CCYHR3VTR6KAF773TG2T
01GZ1HY1S9WNPRGB8Y551ZN64A,Jul,2006,286.3769393,01GY33CCYN12WEA821BS25J1KP
01GZ1HY1H9FCPQCP5Y6S90JXP6,Feb,2012,37.1043821,01GY33CCT9TRDMS9GT8KZC3B6N
01GZ1HY1HTZX6360X8FDPN4Z9V,Apr,2008,220.8763111,01GY33CCTC1EBSTDVKKCYT7EVM
01GZ1HY1HXQPEFY9HSFQJJ4G9D,Dec,2010,852.7751434,01GY33CCTG7GE942M7FW2VAVG9
01GZ1HY1J06YH6AKZSS5DDWSB2,Mar,2009,727.9449961,01GY33CCTMK5N2SZS0CV2BF6QA
01GZ1HY1J3J9AG5VSVAE61ZDEJ,Jan,2012,406.9191837,01GY33CCTQTFTZA96QZ3C5PFEF
01GZ1HY1J676K45YTNAVVS1GF0,Jan,2004,421.8888231,01GY33CCTVSFV68WE6ED1CDW27
01GZ1HY1JACSN9NFRZJTNA878A,Jun,2012,314.5637244,01GY33CCTYKHVK1XZBQAR65JSH
01GZ1HY1JE9Z272S73670CZP05,Apr,2002,970.1882122,01GY33CCV1PQYH744KEZCXRPRB
01GZ1HY1JH7S2N49TZA7PZZNG1,Oct,2012,725.8687373,01GY33CCV5RN5DAMQ6BM6WTCT1
01GZ1HY1JMHYT8R50D62DXA0NV,Apr,2011,583.7548415,01GY33CCV97YWB31YETSVSTT20
01GZ1HY1JR4B083VHWE3FQZM66,Mar,2013,745.8751091,01GY33CCVCHRK8V0DHF6GERPCY
01GZ1HY1JVVM4XJMZJKPQEZ3DJ,Feb,2006,776.4284507,01GY33CCVGT4MDZAJTEPTRTAV5
01GZ1HY1K1ZQYFX5QV5FTE0PGX,Jun,2005,322.9884357,01GY33CCVKMHB03CYYFGCY9BMZ
01GZ1HY1K6W4A1DNRV1D8SN0RD,Jul,2002,330.0950773,01GY33CCVQEJYF86FZXNB6R0HD
01GZ1HY1KCP9M56AXVA48BW7W9,Jan,2002,222.2236353,01GY33CCVTCYPE9FA17P2F335P
01GZ1HY1KHASCN52189DAP903V,Feb,2008,838.6430188,01GY33CCVYE6VS2GZJZ53MEXXH
01GZ1HY1KP3FECE4VQJV77YQ78,Sep,2006,692.4994714,01GY33CCW2QAB2MXPN0WH73Q86
01GZ1HY1KVZGJ13APZKD49TEFD,Mar,2005,980.6337971,01GY33CCW6DFB76S793H71BSS6
01GZ1HY1M04TH5QQSGSJ4GGD1R,Jun,2013,598.8392223,01GY33CCWA8568T5S28ZQ3RERS
01GZ1HY1M5GM65EP405ZBCJADG,Jun,2001,805.9208766,01GY33CCWDHBMPV8WZ0V8PKQCM
01GZ1HY1MAXQVX42EV3FZZAYFH,May,2011,999.1631365,01GY33CCWHHCZ9EK361GWJ95NJ
01GZ1HY1MGE83C91VW17MC3947,Jul,2003,619.9287829,01GY33CCWMGX81ZMC9AR48SVH5
01GZ1HY1MNBTWKMDEFBFHDA5DZ,Jul,2000,939.1260903,01GY33CCWRNVXFWK6R8AN4VPP0
01GZ1HY1MVN6CD7VTWTKPAKSWH,Aug,2012,530.2019049,01GY33CCWW2DKBVTF8MW0C73QJ
01GZ1HY1N0D2YEV9MNG5PP51FC,Feb,2005,389.8209237,01GY33CCX118TFNZVJDXF6ES0F
01GZ1HY1N5AX20XVW6W65RTCD9,Apr,2012,898.7770455,01GY33CCX42PGKXD8S1KJTZ35G
01GZ1HY1NACH5DN0GWS9Q3WQZR,Sep,2002,146.3227298,01GY33CCX7T513EJBSHE9PBEF7
01GZ1HY1NF8NBJG50EK9AYJ703,Aug,2005,430.3997865,01GY33CCXBVMD0QPXHBTJDAFK8
01GZ1HY1NMB70Z7HCAX2Z1D022,Oct,2002,210.088076,01GY33CCXGYGPEYB0HR05RT8V5
01GZ1HY1NSJ72C76C3TA858TVV,May,2012,925.2556186,01GY33CCXMBZMJN6QE74ECKB9X
01GZ1HY1NYHKS70N8QYFQ1V5SG,Feb,2004,388.7236581,01GY33CCXQJK6PEBTZPR0D7BR0
01GZ1HY1R3P3GP5050M4KJMWSW,Nov,2009,512.7816782,01GY33CCXV7STW2S5FZ4AW8CVQ
01GZ1HY1R8QGN71XN2X7E2QX3X,Apr,2009,452.8372518,01GY33CCXZZJNJ1NG998PTCAGV
01GZ1HY1RC41RZCEMM1GYZD500,Sep,2013,836.2430635,01GY33CCY22VQ2E55KQYZJ57M8
01GZ1HY1RG34D1TFY1KBWD8JF7,Mar,2012,262.7271344,01GY33CCY6Y9YP09932AT2PCY9
01GZ1HY1RMVMGNNCJVP4HW4FMY,Apr,2009,61.80209251,01GY33CCY9C24KY1A825NMFM2R
01GZ1HY1RQDG28HC2SVT6GFC91,Feb,2004,872.2743953,01GY33CCYCFETGD07S3E3QP9VX
01GZ1HY1RVFX8TDZT8GKKZWN6J,Apr,2012,493.4144707,01GY33CCYGGFP7NXH5DQ3EYEF8
01GZ1HY1RZTHEYMH267ANPNWPZ,Aug,2011,547.8073741,01GY33CCYKY1ZV91N70Y0FCJV8
01GZ1HY1S20S3XMSK4D4HAPVJV,Oct,2012,978.6695298,01GY33CCYQ2ZSEK7BW799FDBQ6
01GZ1HY1S6A0CD26GEVD57NBPG,Apr,2011,699.8394182,01GY33CCYTK96FE20FBXHJ8CCR
01GZ1HY1S9954A90GZV0HEBJ0E,Feb,2003,361.134033,01GY33CCYZDP9VHM646AZD29JT
01GZ1HY1SCKPT2JMRWSW1TH9MD,Dec,2007,8.968269251,01GY33CCZ5DW3YH8H80ATT2KH4
01GZ1HY1SFK0H2P5WX3E419W37,Jul,2003,63.99708564,01GY33CCZAP285CNQ372VBMWXC
01GZ1HY1SJZ15Y7JE7JZE7B4J5,Feb,2007,659.3898009,01GY33CCZE8MGVQ65QVRBR4PRJ
01GZ1HY1SNZ7N2TDBKQBD8BB17,Mar,2012,86.72302155,01GY33CCZJM3KX96PK4XMGCFRR
01GZ1HY1SSJA6DZQHSGHM5JS9T,Jun,2011,606.0064323,01GY33CCZPPKGXCM30Q3QRFSCJ
01GZ1HY1SWDP13YJPRQ8YAY4TW,Oct,2009,58.13641219,01GY33CCZT8SC7EQKRC37DW48S
01GZ1HY1SY0R5FDNVMV4CQ3TXC,Aug,2010,807.4692492,01GY33CCZXX4KQEPJ9H8NJVGYG
01GZ1HY1T1816XRRP1QSFRDEEZ,Feb,2004,953.0613976,01GY33CD00J63BC7CETW31APTY
01GZ1HY1GR8K133N34ZZY789MJ,Mar,2011,846.7782268,01GY33CCVR3SC9AM10MXDP42PR
01GZ1HY1HM1HWE62HMFS145EPS,Feb,2003,115.4147878,01GY33CCVX9BNF79A8G6J88FSA
01GZ1HY1HTWB5904SKQHPSNEKY,Nov,2011,612.9323092,01GY33CCW28W13H2NQG53GHEWA
01GZ1HY1J0P8D0N10T2W8ZZ7VG,Aug,2010,919.5842271,01GY33CCW5BJ4ZW909DTFCYPP7
01GZ1HY1J42460CR4S0XP3KXEN,Mar,2002,749.3364127,01GY33CCW94M7SJB0KEA6NA948
01GZ1HY1JASYJADG3AK4ZW0SZ8,May,2004,585.9168446,01GY33CCWEKZYYJH351QZPXF5J
01GZ1HY1JG8ZCJ1ATZ1AFYY8N2,Jun,2003,714.0347356,01GY33CCWKK5Q5BAAMRVFNF48M
01GZ1HY1JPW9Z44MCZACNKVY48,Aug,2012,813.0305607,01GY33CCWR36XDSTRA8EPPCP0E
01GZ1HY1JW4X1SFJBF0H5VYB2X,Jan,2011,256.2151438,01GY33CCWYS8A467JWP7VFRB7B
01GZ1HY1K3RDX959MGMQ1WE98M,Mar,2002,609.7309,01GY33CCX3836YF57R22TH6FE7
01GZ1HY1KB2XSDVMAN683HYYQ6,Jul,2011,195.0246062,01GY33CCX9N800WV7M58RGNP50
01GZ1HY1KHFJF1JV18G5Z2PM00,Aug,2004,726.128972,01GY33CCXERRSNM6FEF6NHKWQF
01GZ1HY1KR0E6DMSHTHYA5FP0B,Aug,2011,45.48393793,01GY33CCXM7B3948X75YRS7XAS
01GZ1HY1R554MS1PNAG0PXTE3W,May,2011,470.9556451,01GY33CCXTJAA3938QP3PDSAPA
01GZ1HY1RBF1RTT9EGVNMW4XJF,Jan,2008,603.244845,01GY33CCY03927QW1PRHKARNNF
01GZ1HY1RJ9HBYW3PZV2SPPWGT,Nov,2007,93.90730137,01GY33CCY57060GZBFYAV2NMM6
01GZ1HY1RR8DY52CSERED85J20,Jan,2003,488.3975352,01GY33CCYBZADPTTQWMNH4S93D
01GZ1HY1RWZ7N8TM288HAA3CY8,Feb,2006,313.2926447,01GY33CCYGVYKX5CC03Z2PKBFN
01GZ1HY1S021H2G8QJG9WYASJ6,Oct,2008,924.7695348,01GY33CCYPEA9HMQKHEF3ZPN1T
01GZ1HY1S5YS2RG2A1PRFVYFBW,Feb,2005,946.4408602,01GY33CCYVX4DH4JGMY55VRY30
01GZ1HY1S8N34CTT0Y0VXF0C8S,Mar,2012,587.4534841,01GY33CCZ14D1RAMCFKMSJNWN2
01GZ1HY1SCDNRYVM1BRKD4E3P2,Sep,2000,977.830925,01GY33CCZ54Z3MSNK93A2K0MPW
01GZ1HY1SFM4318DWB45JDQ68R,Sep,2006,52.9730055,01GY33CCZ8RNYBJ7QFC64JR3FV
01GZ1HY1SJX8CK82KXCVVTAW03,Jul,2009,607.3706542,01GY33CCZD2QACPTC4HYQ31VMQ
01GZ1HY1SP2H86N2PA3YWXY9DX,Aug,2003,411.2314367,01GY33CCZKWDPBYQ1GDWHT71RR
01GZ1HY1STFRFA1KV7864W38BP,Sep,2009,452.3595675,01GY33CCZR8SZDDDBD6SE2A4J3
01GZ1HY1SY1WT185SRBSCT5WGM,Aug,2000,352.2780191,01GY33CD0GP0ES7F233H1SA213
01GZ1HY1T5WN0K2SYP6BHNS0ZM,Sep,2004,142.140146,01GY33CD0Q6N5FZFTR7AW098A2
01GZ1HY28RWRTK50DFN1MWKVHB,Oct,2013,139.7003498,01GY33CD0WWAJXYEN8BBCXYNBD
01GZ1HY28WH98NFMN4RRSRX4GK,Jun,2006,467.7636893,01GY33CD12XN8WW2KABY2XFMV7
01GZ1HY28YY7MZZF6GDDFMF15P,Feb,2003,991.3871386,01GY33CD18BCSGVAC851XJ8HVP
01GZ1HY291G67T7RGMMHCV9S69,Aug,2007,412.1924761,01GY33CD1BZ3W1RQTQZ33DRT06
01GZ1HY2948Q5RS78CQHS7F7YG,Jun,2013,153.3398399,01GY33CD1FYZ0DTAPEAPH0T93C
01GZ1HY297PAAGJTKCC1P3TVXM,Feb,2005,788.9971343,01GY33CD1JF6Y1QNS9SN0SGD8H
01GZ1HY29ASNCCBKJ8CV9ERB59,Feb,2012,154.5716915,01GY33CD1NKGD06M46XMHMKAXQ
01GZ1HY29DWNPGGV0YC218MXTV,Oct,2013,422.4062874,01GY33CD1S9132ZYTNMP4BQE7Q
01GZ1HY29F7H825ZZ4G6HCE04Z,Jul,2009,410.795238,01GY33CD1XMVKZCBXTV1A25E5A
01GZ1HY29J9YCSJK6ZKY9WP437,Jul,2001,472.4039302,01GY33CD20YMFKRSZRQN6DBQ8X
01GZ1HY29NCWVBA6YDK4GVAPXC,Aug,2001,882.8719936,01GY33CD23NR2ZEK7SSAV8BABV
01GZ1HY29RHNRDTD16BG5MK282,Nov,2003,427.8658793,01GY33CD262TP43H21XJJF98X3
01GZ1HY29V6VSKB210Q78TJWM0,Oct,2004,492.4795281,01GY33CD29VXJCPS63FG9S6T12
01GZ1HY29Y4B0N960XX892W7V6,Feb,2006,801.1220378,01GY33CD2CFMVTNJY4DGJCWSFZ
01GZ1HY2A10XZJ69N4TGE956XD,Feb,2010,209.5620077,01GY33CD2G40T396D0QH7AEQXT
01GZ1HY2A4S76KY8MVQQW13Y7E,Aug,2000,838.7462626,01GY33CD2KDY3AB63D9YJ4TDR1
01GZ1HY2A7YFVM72WSTQYP6ZG8,May,2005,893.0225528,01GY33CD2PH8WRH24KWFT82J9D
01GZ1HY2AAVTCD1C63E71WGZXY,Feb,2002,308.0786845,01GY33CD2TW0A7HXTJPGNS92BY
01GZ1HY2ADJPP4JBT0BHM0RGZ0,Mar,2008,607.7416493,01GY33CD2Y4CXJ3MKMDCW6DCHZ
01GZ1HY2AGP6GGH3JC54GJVQKJ,Jul,2012,374.3686835,01GY33CD31VW2HFEQH6FEAP8DF
01GZ1HY2AKDW5MES3K6VJ9NV96,Jul,2004,170.5105987,01GY33CD35F5WSD02YCAVVSGB4
01GZ1HY2ARND3EQPW9J8S8E552,Dec,2000,82.03303574,01GY33CD38RQB8YW8PN3CTQ4X9
01GZ1HY1FGX0DASXNXK9TBJZ34,Dec,2007,128.1063456,01GY33CCSZ6DQ3RJQSKZ9HW6B3
01GZ1HY1G3JEHGKGX80Q87R6M8,Dec,2002,199.3507842,01GY33CCT2FFPHJNZ38CF7D9XC
01GZ1HY1G74QYKR0XX9GYMCJCH,Nov,2008,22.77323618,01GY33CCT5WF74PQZEMT1XY6VB
01GZ1HY1GBAA4X6ADB4DY98KTV,Jan,2002,622.8577585,01GY33CCT834RW67MW02SE4KR4
01GZ1HY1GE2F5A3SB14316A95W,Jan,2007,177.9170067,01GY33CCTCRKY6FMGT0RDHSX5P
01GZ1HY1GHQ3Q43VFTQWJFCTJ7,Mar,2013,422.413054,01GY33CCTFC0RX7E04YVVJSS78
01GZ1HY1GMATE6B1VSZVD6NABZ,Oct,2000,23.24383297,01GY33CCTK992E3FZHDAC108W6
01GZ1HY1GQQM2Z8ZYRN7596C2K,Dec,2002,505.3107417,01GY33CCTPJ8E8ZA7QEPS1TN68
01GZ1HY1GTCVX2PJ0GVWCYZF3Z,Dec,2006,46.72915224,01GY33CCTSCV18FHP89RKM03BQ
01GZ1HY1GYM0W2BV7KK6CV47PA,Jun,2010,259.7110097,01GY33CCTWQ0Q9XS24APNKXV16
01GZ1HY1H20HW369RYHH0ZYKDV,Mar,2008,35.15712549,01GY33CCTZG6Y8VB0KWGXMXJ04
01GZ1HY1H5D1XCEM016D3X4XTX,Mar,2002,120.3285503,01GY33CCV2MKY4PKBVZFR9N0XC
01GZ1HY1H8Q43M5BR8R8TCKQZP,Jul,2010,76.42531668,01GY33CCV56C7VR6983T4EGP4S
01GZ1HY1HCJDM7D2EZQM702NZ8,Apr,2013,111.674753,01GY33CCV8JCBG9EK17A515ZYP
01GZ1HY1HF0BP31T4ZVDZBX0TC,May,2003,783.4676382,01GY33CCVB8SX6J9TRFA15T4X6
01GZ1HY1HKJ62PFW91F1N2ET8S,Nov,2007,4.619089784,01GY33CCVERGMJ5V3WEHR3SRJY
01GZ1HY1HP7DEMPJRQYRYA2VXT,Jul,2008,945.94483,01GY33CCVHDRE42WS06B9YW1C5
01GZ1HY1HTTJ2PB0HPAZPG8QDH,Mar,2000,223.5428528,01GY33CCVM7HTFGTRKACM1NG55
01GZ1HY1HZ2MXARMBPFJ6EA57C,Sep,2009,474.4867955,01GY33CCVQQK0Z3DSFN0PZM4QD
01GZ1HY1J2G8XETDSWDX5EN6ZB,May,2013,373.2134157,01GY33CCVTJX8VNDX5KMX86BJC
01GZ1HY1J6Q79WNQZVF8V4QF14,Feb,2007,699.6990881,01GY33CCVXBY7B91YJ0FRFMGFQ
01GZ1HY1J9P8N0G3QX8CJCACMK,Apr,2000,902.0432261,01GY33CCW13REPR1KRKS9250E4
01GZ1HY1JDCWJ0BBAESKRZABG8,Nov,2006,103.4538307,01GY33CCW46G4EN8VAYF3WWV9N
01GZ1HY1JGVABBKJBZZHJE8SKT,May,2001,269.7381733,01GY33CCW76Q7EFC533ST9M597
01GZ1HY1JMWGRQ0SP81YGDRX5Y,May,2004,643.9012568,01GY33CCWAB1WHY7NTKE337PFF
01GZ1HY1JQHTVN6CT7ZAPEJD5F,Jun,2010,53.36173141,01GY33CCWD6V4QE60PXD0H9YPD
01GZ1HY1JVSE2MX9QDYBHKZYCC,Apr,2007,384.4127759,01GY33CCWGFXCKT65V87Y1F2HZ
01GZ1HY1JYYTWZ0YJ6XWJGBM90,Jun,2007,627.9877296,01GY33CCWKZASR9KQPZ930HE5M
01GZ1HY1K255KS6EMMN588PDA4,Jun,2012,151.8910472,01GY33CCWPTXM6KNEV73YZFEX3
01GZ1HY1K5WH5G5Z09NSBCFTMY,Jan,2013,842.9939544,01GY33CCWSTC9X517WN81VFZCF
01GZ1HY1K87RM5RNXSSAFGWTSZ,Jun,2010,315.598092,01GY33CCWW8QG5BAHHGG0E6SNE
01GZ1HY1KBJT0CD66BFWNF8MSG,Sep,2004,584.8938683,01GY33CCXPCZ5DXW304PBFJZZM
01GZ1HY1KECQR2SKNMWXYNKW7Y,Jul,2013,403.5528324,01GY33CCXVS823BM2FKZJ53SMP
01GZ1HY1KJ75WBEVCNMR20VVSB,Jan,2013,580.2315417,01GY33CCY1358AX8VCW8GKHZES
01GZ1HY1KN6ST4X08P51FZDD1B,Sep,2007,953.1722988,01GY33CCY8RNX344HC9N8XKHAE
01GZ1HY1KRQT98Y9Q2XQQQ2PP5,Jul,2003,268.9557223,01GY33CCYFBFF8X74FWN2649CP
01GZ1HY1KVB9RB2319SZH8SK3X,Aug,2002,286.7190868,01GY33CCYNCPK6F01JGNG74JCC
01GZ1HY1KYP26MGH6Z72H18K77,Aug,2003,86.56547478,01GY33CCYTSNBDF31NAEHVW90A
01GZ1HY1M2XFSWR10BZGGP36KE,May,2012,323.5631435,01GY33CCYYBDEXC67095PPVK6J
01GZ1HY1M5V1S1EV3KQXSS9Z16,Mar,2013,270.2951433,01GY33CCZ29QM4P8J920NJHEYP
01GZ1HY1M870K0ES29JKSKMPV7,Feb,2000,511.1493466,01GY33CCZ5YGZSFE8REABQYEBJ
01GZ1HY1MD48JG5DYS75H1FS1X,Feb,2006,842.1093886,01GY33CCZ8YXAGM72KJ7G9M6TR
01GZ1HY1MHX43V0GWMCMM7MPWV,Aug,2004,235.0396258,01GY33CCZBHPYD836S93SNZA8Q
01GZ1HY1MM7T2DMHR7BMGANP11,Dec,2000,142.3546597,01GY33CCZE6TETXRBPDC8RWHN5
01GZ1HY1MQXB72DB5S0K84WFAR,Nov,2013,739.4499842,01GY33CCZJM12W5RW6T42GGYGP
01GZ1HY1MV9KT8QZ0FWKN25DTM,Jun,2008,255.7387576,01GY33CCZPKRK5VH87KWA9G32R
01GZ1HY1MZT34VZ2H9N3D0FAQ8,Nov,2007,776.1047316,01GY33CCZSVJETA0T3AA1Q2SZK
01GZ1HY1N31PDF061ZCJ06H4VX,Oct,2008,148.6750208,01GY33CCZXMSZR705SFPNMHZWS
01GZ1HY1N7YKYQF8RVYX3P7QEJ,Aug,2001,512.4431947,01GY33CD00NM93H9H2RNB6KEM7
01GZ1HY1NB86W3JN5DM1ZXG5XS,Sep,2005,116.1479912,01GY33CD03KHNA2BTM9QWBKF3P
01GZ1HY1GVF5R77MMMPK0K0V4C,Apr,2004,559.5436885,01GY33CCVP8SPQ51PJ88GYXJE4
01GZ1HY1HK6VZ15WQZMNSG417R,Feb,2010,567.9113566,01GY33CCVVPJGZ1S7EFSX60SBK
01GZ1HY1HS5FWHRW4G0DGP4T43,Dec,2007,975.5322884,01GY33CCW12BT0MGK1JD95YRR2
01GZ1HY1J09D91WZZCDB1FAZMV,Oct,2002,695.1187476,01GY33CCW7GNC9XR86Q6HH3R5G
01GZ1HY1J431GQ2XS6219WTEZB,Apr,2003,497.5724919,01GY33CCWD3VHEXYGHJ3MAZGEX
01GZ1HY1JA3SW5QMYGZME36P3M,Nov,2000,36.27782074,01GY33CCWJHM8W53NG7B193K1Q
01GZ1HY1JGPDDW07RW97K1AY0G,Jun,2003,692.7771924,01GY33CCWRC93W671BWK8CEB0K
01GZ1HY1JX699GATR6FR8MBPAT,Nov,2007,987.887789,01GY33CCWYKTQK7YZH633C00Y2
01GZ1HY1K4TMP17AZ94ZCBXENG,Mar,2006,568.3469598,01GY33CCX33TT9720CTR2WYJF0
01GZ1HY1KAMH50NF0DXH47J2HS,Jan,2006,280.4958598,01GY33CCX9XW8E9DKTD39S9R4Z
01GZ1HY1KHGWRZP1NBAJP2F8QG,Oct,2001,719.0854148,01GY33CCXFZ46X113T7E811Q9H
01GZ1HY1KRAB9YNZRD592BCFXX,Nov,2000,70.92749813,01GY33CCXN6R8XRPEKS5TQHE49
01GZ1HY1KY18VTQ8YTG7M4GDSQ,Jan,2013,793.1195542,01GY33CCXVX5CQ2WVVZRN0ZGTZ
01GZ1HY1M31GB0YT60GG8AHGDT,Aug,2012,416.8841874,01GY33CCY0QAP6Z74737WWVPYG
01GZ1HY1MBPSZM9P78P44055TG,May,2012,931.7267079,01GY33CCY9X67Y3WC1QH4HB50Y
01GZ1HY1MEFSTRS5TGS3K9Q19J,Nov,2010,849.5164802,01GY33CCYFHBN6Q6488VBXSNV6
01GZ1HY1MK1FHKNN70NVFBVCVG,Nov,2006,294.6672801,01GY33CCYNMDH20YBYT82BEKW4
01GZ1HY1MPHR3ZZAMCXB7939XY,Oct,2007,5.869968864,01GY33CCYTBXB5Y3C1KYT8SCAM
01GZ1HY1MT5DH7VH4PNDQY6MVY,Nov,2011,840.8562115,01GY33CCYZZ77K1QCQ9WCQNED1
01GZ1HY1MWFM2PV0B4W0BCBCAY,Feb,2008,924.0107693,01GY33CCZ51CYGSG5JCZCE88EX
01GZ1HY1N0RBAD809P8F1DBANA,Mar,2007,865.4953439,01GY33CCZ9E2990DNR8XMCK8DA
01GZ1HY1N4KG82A47F4WTDQACX,Apr,2008,608.4727571,01GY33CCZFJV6MKHXXS41RW5EE
01GZ1HY1N7A2SZQGTW137YBKHW,Aug,2004,738.8508875,01GY33CCZMTTGHB6MTDZJ6YG48
01GZ1HY1NBWBQDCF2KZMP1Z3D9,May,2005,26.98465572,01GY33CCZS47GZPQ48WTPXG480
01GZ1HY1NERMSTR3E528QPZC4M,Jan,2009,570.3694971,01GY33CCZX8YADF8EQQQQCTMM1
01GZ1HY1NHH7NSDATZCQMF0SZ0,Oct,2009,241.2546997,01GY33CD0251Q2EN5K4R72B1S5
01GZ1HY1NN3PK3W5KDEJKQVDWF,Apr,2013,430.7102071,01GY33CD08HPP6Y9PA4M9ZZM7N
01GZ1HY1NRBQ48WKCAANPYJ222,Mar,2008,963.7172294,01GY33CD23E1M3EH2FSH06W57A
01GZ1HY1NV8VN2SF22CWR8Z0AX,Sep,2001,360.4293095,01GY33CD26G42021V5TFM8PW4X
01GZ1HY1NZSCXFF5H9FHZVWF1G,Sep,2005,882.0744373,01GY33CD29DP82BFMJG35BCK3C
01GZ1HY1P2WVD00D2YBDQQNB5X,Dec,2011,688.7048361,01GY33CD2C22W27HKNHFCJ1JNV
01GZ1HY1P693G912BEX23WWHAA,Jan,2004,829.4090872,01GY33CD2FTXB100ZHYNBNPSGW
01GZ1HY1P902SKD1QPAR22G6JD,Jan,2008,128.124345,01GY33CD2KSA6FC0R0EQKE87WN
01GZ1HY1PCF1H7FR8EN5007BM5,Aug,2007,492.9570751,01GY33CD2PAF36RJJWH3Z5YCAG
01GZ1HY1PFDBJDDZR25KNY2ZM7,Mar,2002,621.1779134,01GY33CD2SHN7F2PZYK3782XJG
01GZ1HY1PJC2HABDK7TX9TCK17,Jul,2009,483.9278259,01GY33CD2XN4Z4X65C3YXAHQ66
01GZ1HY1PQRE8QDQAJ737SNNZS,Aug,2012,303.2758429,01GY33CD3197HJ1BK0MAPYFVBE
01GZ1HY1PVZNGJ4HVECGW336J3,Aug,2006,41.359909,01GY33CD34PCYV3372PEKRWVBM
01GZ1HY1PZBW1ZCB92YPJKZ0CH,Jun,2012,303.1217274,01GY33CD38PNX821TBE8TA88CP
01GZ1HY1Q2PZQ4VB9YFBQ2VQKT,Feb,2001,616.7456419,01GY33CD3BFCEEZ1ANK54HY605
01GZ1HY1Q6YTW6A5ZTF673S418,Nov,2000,385.8388031,01GY33CD3EE61RT5VQ5H1ZFTFX
01GZ1HY1V9D0VXJQK679CFTQ5S,Aug,2008,854.3482721,01GY33CD3K15VBF0HDTN4ACM1Y
01GZ1HY1VH95TDXM9RCBJ5WJRD,Jun,2011,621.721208,01GY33CD3PEJGBQXA0VCRSW4Y8
01GZ1HY1VNK17Z61J80PN1S67W,Jan,2012,68.28398583,01GY33CD3V8QJB5W4DXGZK69XH
01GZ1HY1VTJAZW9PRWF4GNJNMQ,Jan,2009,38.13484013,01GY33CD3ZJR7SB718N0PWBG7J
01GZ1HY1VXH7REK94ZVD4V6Y2N,Aug,2004,898.4597759,01GY33CD42S6AHBX792YJ0T913
01GZ1HY1W1K5387F7YWX3Q0T2Y,Mar,2011,801.1131063,01GY33CD466GT1KR7TXJVNH5HV
01GZ1HY1W4GFYRXMT6ZDV25KXR,Jan,2009,86.66149582,01GY33CD4914JK1C3ZV6TYWYXZ
01GZ1HY1W84JT9G71NBA5TZSRK,Oct,2008,935.3995071,01GY33CD4DYF1Q7B6W8345WEXT
01GZ1HY1WDT24VW1GE4PWRCTMR,Jan,2001,844.5526396,01GY33CD4GYNQ30PMNGY7B3ZAJ
01GZ1HY1QH6ZFY4KA0G6R4G36F,Dec,2012,299.8156897,01GY33CCS1JP6EW2HVPKDJQ97W
01GZ1HY1RAXKVH6WT32BE1HDD0,Jul,2003,213.2420405,01GY33CCSCNFMXWHNC6RQR156S
01GZ1HY1RESA3DQ9NSP11T2GAY,May,2005,999.4835384,01GY33CCSH5MGCEAGAXGPN0AF1
01GZ1HY1RGSSQ7FH6K8NKVKS74,Dec,2007,566.1059525,01GY33CCSPYHJX3YRAC0HQ4211
01GZ1HY1RM7CAZCBAQTF2EFY7Y,Sep,2000,232.8957483,01GY33CCSW81Z2W4KRJW1J0V4K
01GZ1HY1RP4HP53MP9CAH42ZQ2,Feb,2009,346.4003988,01GY33CCT0N638SVMGFVP9P2GX
01GZ1HY1RTXZQ3GCWP4FT3SNVF,May,2005,878.3234638,01GY33CCT59M08360NB9PSS5X2
01GZ1HY1RYWMCVCWFDCD4YPDYB,Nov,2008,935.927233,01GY33CCTAJHGKAW738K1TE1GW
01GZ1HY1S26ABEMZFGEE3E6DG4,Feb,2007,814.1976493,01GY33CCTG8AARF4FC40GBRGKN
01GZ1HY1S5MPM2V12SJGWACF6A,Feb,2007,761.6442944,01GY33CCTN1J0B2HHQ7D1ZCMXH
01GZ1HY1S9DJ0FVNKTCR1SZNP7,Jun,2012,835.3920494,01GY33CCTVTG6ZKAC22NY43CR6
01GZ1HY1SCXX6ZPQ2MG9QZQQBR,Jan,2010,602.8318518,01GY33CCV0PMCA3G6CYQ69RZGX
01GZ1HY1SGEWJGZ54B067V6K0J,Nov,2012,45.26195066,01GY33CCV5VAECZ01ACKRQDKBY
01GZ1HY1SKC0XDZAF78QGK5712,Jan,2002,228.5306852,01GY33CCVB93ZS3PJ6Q3DTF25C
